#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
3	14888342	14891215	AT3G42791	0.0	+	14888342	14891215	0	1	2873	14888341	cluster_3
5	11517598	11518965	AT5G31778	0.0	-	11517598	11518965	0	1	1367	11517597	cluster_3
1	13269566	13275678	AT1G35770	0.0	-	13269566	13275678	0	1	6112	13269565	cluster_3
4	4993175	4994696	AT4G08094	0.0	-	4993175	4994696	0	1	1521	4993171	cluster_3
4	2298267	2300006	AT4G04590	0.0	+	2298267	2300006	0	1	1739	2298265	cluster_3
2	12331627	12332774	AT2G28750	0.0	+	12331627	12332774	0	1	1147	12331626	cluster_3
1	12753487	12754922	AT1G34904	0.0	+	12753487	12754922	0	1	1435	12753486	cluster_3
2	2249081	2249999	AT2G05870	0.0	-	2249081	2249999	0	1	918	2249079	cluster_3
5	13694865	13698386	AT5G35495	0.0	+	13694865	13698386	0	1	3521	13694864	cluster_3
2	7448945	7453891	AT2G17115	0.0	-	7448945	7453891	0	1	4946	7448938	cluster_3
2	2246959	2248108	AT2G05860	0.0	-	2246959	2248108	0	1	1149	2246957	cluster_3
3	11883825	11884487	AT3G30240	0.0	+	11883825	11884487	0	1	662	11883824	cluster_3
1	18161320	18162686	AT1G49090	0.0	+	18161320	18162686	0	1	1366	18161319	cluster_3
4	7061149	7062792	AT4G11710	0.0	-	7061149	7062792	0	1	1643	7061142	cluster_3
3	15408945	15409667	AT3G43521	0.0	+	15408945	15409667	0	1	722	15408944	cluster_3
5	10117450	10118928	AT5G28141	0.0	-	10117450	10118928	0	1	1478	10117449	cluster_3
4	4910489	4915180	AT4G08053	0.0	-	4910489	4915180	0	1	4691	4910485	cluster_3
4	4129689	4130948	AT4G07331	0.0	-	4129689	4130948	0	1	1259	4129685	cluster_3
5	15084460	15084988	AT5G37880	0.0	-	15084460	15084988	0	1	528	15084459	cluster_3
5	12893060	12894008	AT5G34450	0.0	+	12893060	12894008	0	1	948	12893059	cluster_3
1	12273243	12274646	AT1G33813	0.0	-	12273243	12274646	0	1	1403	12273242	cluster_3
3	14275159	14281278	AT3G42100	0.0	-	14275159	14281278	0	1	6119	14275158	cluster_3
4	1653587	1655944	AT4G03730	0.0	-	1653587	1655944	0	1	2357	1653586	cluster_3
5	13885445	13890247	AT5G35725	0.0	+	13885445	13890247	0	1	4802	13885444	cluster_3
1	13730184	13731569	AT1G36445	0.0	+	13730184	13731569	0	1	1385	13730183	cluster_3
2	4894628	4898737	AT2G12195	0.0	-	4894628	4898737	0	1	4109	4894624	cluster_3
2	1650512	1651756	AT2G04710	0.0	-	1650512	1651756	0	1	1244	1650511	cluster_3
3	20874308	20874656	AT3G56277	0.0	-	20874308	20874656	0	1	348	20874306	cluster_3
1	17196165	17197506	AT1G45832	0.0	+	17196165	17197506	0	1	1341	17196164	cluster_3
1	16853447	16857835	AT1G44510	0.0	-	16853447	16857835	0	1	4388	16853446	cluster_3
3	12810851	12813187	AT3G31450	0.0	+	12810851	12813187	0	1	2336	12810850	cluster_3
4	4697429	4699601	AT4G07874	0.0	-	4697429	4699601	0	1	2172	4697425	cluster_3
3	14282285	14284706	AT3G42110	0.0	-	14282285	14284706	0	1	2421	14282284	cluster_3
2	1422038	1425392	AT2G04180	0.0	+	1422038	1425392	0	1	3354	1422037	cluster_3
1	23211745	23212724	AT1G62695	0.0	+	23211745	23212724	0	1	979	23211743	cluster_3
3	16499710	16504054	AT3G45095	0.0	-	16499710	16504054	0	1	4344	16499709	cluster_3
5	17251762	17254245	AT5G43015	0.0	-	17251762	17254245	0	1	2483	17251761	cluster_3
3	15958387	15959820	AT3G44264	0.0	-	15958387	15959820	0	1	1433	15958386	cluster_3
2	2514940	2515351	AT2G06380	0.0	-	2514940	2515351	0	1	411	2514938	cluster_3
3	525370	526255	AT3G02515	0.0	+	525370	526255	0	1	885	525365	cluster_3
2	11160063	11161443	AT2G26215	0.0	-	11160063	11161443	0	1	1380	11160062	cluster_3
2	4101872	4102548	AT2G10555	0.0	-	4101872	4102548	0	1	676	4101868	cluster_3
1	13996759	13997730	AT1G36936	0.0	-	13996759	13997730	0	1	971	13996758	cluster_3
4	4222368	4223527	AT4G07430	0.0	-	4222368	4223527	0	1	1159	4222364	cluster_3
3	15678861	15679850	AT3G43830	0.0	-	15678861	15679850	0	1	989	15678860	cluster_3
1	12274982	12276763	AT1G33817	0.0	-	12274982	12276763	0	1	1781	12274981	cluster_3
4	4615180	4617131	AT4G07800	0.0	+	4615180	4617131	0	1	1951	4615176	cluster_3
1	17812459	17813523	AT1G48250	0.0	-	17812459	17813523	0	1	1064	17812458	cluster_3
2	6134010	6139121	AT2G14430	0.0	+	6134010	6139121	0	1	5111	6134004	cluster_3
1	4683171	4685640	AT1G13660	0.0	+	4683171	4685640	0	1	2469	4683167	cluster_3
3	11928702	11929227	AT3G30310	0.0	+	11928702	11929227	0	1	525	11928701	cluster_3
4	3443530	3445107	AT4G06551	0.0	+	3443530	3445107	0	1	1577	3443527	cluster_3
3	15027589	15029109	AT3G42980	0.0	+	15027589	15029109	0	1	1520	15027588	cluster_3
3	1555537	1560588	AT3G05415	0.0	-	1555537	1560588	0	1	5051	1555536	cluster_3
5	13877523	13878400	AT5G35710	0.0	+	13877523	13878400	0	1	877	13877522	cluster_3
2	373125	378447	AT2G01840	0.0	-	373125	378447	0	1	5322	373122	cluster_3
3	11691624	11692551	AT3G29787	0.0	+	11691624	11692551	0	1	927	11691623	cluster_3
5	14962141	14967533	AT5G37665	0.0	-	14962141	14967533	0	1	5392	14962140	cluster_3
5	15454386	15454905	AT5G38595	0.0	+	15454386	15454905	0	1	519	15454385	cluster_3
4	4142965	4143840	AT4G07336	0.0	-	4142965	4143840	0	1	875	4142961	cluster_3
3	16595099	16596232	AT3G45256	0.0	+	16595099	16596232	0	1	1133	16595098	cluster_3
5	19174589	19175831	AT5G47225	0.0	+	19174589	19175831	0	1	1242	19174588	cluster_3
1	13854499	13855674	AT1G36650	0.0	-	13854499	13855674	0	1	1175	13854498	cluster_3
2	2164357	2166858	AT2G05750	0.0	+	2164357	2166858	0	1	2501	2164355	cluster_3
3	12800324	12806091	AT3G31440	0.0	-	12800324	12806091	0	1	5767	12800323	cluster_3
4	4623668	4627657	AT4G07806	0.0	-	4623668	4627657	0	1	3989	4623664	cluster_3
5	21542929	21546555	AT5G53135	0.0	+	21542929	21546555	0	1	3626	21542927	cluster_3
4	5742884	5743345	AT4G08953	0.0	-	5742884	5743345	0	1	461	5742879	cluster_3
2	3115897	3116557	AT2G07483	0.0	+	3115897	3116557	0	1	660	3115894	cluster_3
3	14586114	14588382	AT3G42450	0.0	+	14586114	14588382	0	1	2268	14586113	cluster_3
2	4535097	4535853	AT2G11380	0.0	+	4535097	4535853	0	1	756	4535093	cluster_3
1	16035845	16036867	AT1G42655	0.0	+	16035845	16036867	0	1	1022	16035844	cluster_3
4	6209726	6212148	AT4G09875	0.0	-	6209726	6212148	0	1	2422	6209720	cluster_3
3	14901653	14902694	AT3G42798	0.0	+	14901653	14902694	0	1	1041	14901652	cluster_3
3	14671479	14675564	AT3G42553	0.0	+	14671479	14675564	0	1	4085	14671478	cluster_3
5	10670838	10672133	AT5G28644	0.0	+	10670838	10672133	0	1	1295	10670837	cluster_3
3	10561580	10562089	AT3G28295	0.0	+	10561580	10562089	0	1	509	10561579	cluster_3
3	12972404	12976508	AT3G31980	0.0	-	12972404	12976508	0	1	4104	12972403	cluster_3
2	6193271	6194674	AT2G14535	0.0	+	6193271	6194674	0	1	1403	6193265	cluster_3
5	10621961	10622671	AT5G28623	0.0	-	10621961	10622671	0	1	710	10621960	cluster_3
4	1966652	1967584	AT4G04100	0.0	+	1966652	1967584	0	1	932	1966651	cluster_3
5	6433770	6438242	AT5G19165	0.0	-	6433770	6438242	0	1	4472	6433764	cluster_3
3	9388313	9393066	AT3G25725	0.0	+	9388313	9393066	0	1	4753	9388304	cluster_3
4	2018788	2019963	AT4G04175	0.0	+	2018788	2019963	0	1	1175	2018786	cluster_3
2	3024741	3025636	AT2G07270	0.0	-	3024741	3025636	0	1	895	3024738	cluster_3
4	4876764	4877894	AT4G08033	0.0	-	4876764	4877894	0	1	1130	4876760	cluster_3
1	13248054	13249824	AT1G35745	0.0	-	13248054	13249824	0	1	1770	13248053	cluster_3
1	17071358	17074556	AT1G45140	0.0	-	17071358	17074556	0	1	3198	17071357	cluster_3
3	12355011	12356851	AT3G30727	0.0	-	12355011	12356851	0	1	1840	12355010	cluster_3
5	12674828	12675080	AT5G33404	0.0	+	12674828	12675080	0	1	252	12674827	cluster_3
1	12483164	12483634	AT1G34250	0.0	-	12483164	12483634	0	1	470	12483163	cluster_3
2	4538804	4539422	AT2G11400	0.0	-	4538804	4539422	0	1	618	4538800	cluster_3
3	11444217	11444885	AT3G29620	0.0	+	11444217	11444885	0	1	668	11444216	cluster_3
3	11669830	11670426	AT3G29779	0.0	+	11669830	11670426	0	1	596	11669829	cluster_3
5	12493615	12494901	AT5G33250	0.0	+	12493615	12494901	0	1	1286	12493614	cluster_3
4	4108477	4109489	AT4G07310	0.0	+	4108477	4109489	0	1	1012	4108473	cluster_3
2	4786697	4787543	AT2G11850	0.0	-	4786697	4787543	0	1	846	4786693	cluster_3
5	5630538	5634764	AT5G17125	0.0	+	5630538	5634764	0	1	4226	5630533	cluster_3
2	2932228	2934314	AT2G07070	0.0	-	2932228	2934314	0	1	2086	2932226	cluster_3
3	11815719	11816978	AT3G30183	0.0	+	11815719	11816978	0	1	1259	11815718	cluster_3
2	1769699	1772524	AT2G05020	0.0	+	1769699	1772524	0	1	2825	1769698	cluster_3
2	3030798	3031774	AT2G07300	0.0	+	3030798	3031774	0	1	976	3030795	cluster_3
5	13978447	13980051	AT5G35802	0.0	-	13978447	13980051	0	1	1604	13978446	cluster_3
2	3933386	3935395	AT2G10256	0.0	-	3933386	3935395	0	1	2009	3933383	cluster_3
1	6274286	6275594	AT1G18240	0.0	-	6274286	6275594	0	1	1308	6274280	cluster_3
4	1642840	1646823	AT4G03710	0.0	+	1642840	1646823	0	1	3983	1642839	cluster_3
2	1327909	1330024	AT2G04036	0.0	+	1327909	1330024	0	1	2115	1327908	cluster_3
1	13418827	13421119	AT1G35995	0.0	-	13418827	13421119	0	1	2292	13418826	cluster_3
3	15561486	15562115	AT3G43657	0.0	-	15561486	15562115	0	1	629	15561485	cluster_3
2	3175494	3179517	AT2G07570	0.0	+	3175494	3179517	0	1	4023	3175491	cluster_3
1	13743574	13745382	AT1G36480	0.0	+	13743574	13745382	0	1	1808	13743573	cluster_3
3	15552162	15554963	AT3G43652	0.0	-	15552162	15554963	0	1	2801	15552161	cluster_3
2	4027966	4030285	AT2G10460	0.0	+	4027966	4030285	0	1	2319	4027962	cluster_3
1	17361270	17365328	AT1G47360	0.0	+	17361270	17365328	0	1	4058	17361269	cluster_3
3	11575434	11575640	AT3G29738	0.0	-	11575434	11575640	0	1	206	11575433	cluster_3
2	3354014	3357474	AT2G07697	0.0	-	3354014	3357474	0	1	3460	3354011	cluster_3
3	13270925	13275593	AT3G32320	0.0	-	13270925	13275593	0	1	4668	13270924	cluster_3
4	663408	665102	AT4G01530	0.0	+	663408	665102	0	1	1694	663402	cluster_3
1	16279370	16279882	AT1G43195	0.0	+	16279370	16279882	0	1	512	16279369	cluster_3
4	1641459	1642358	AT4G03700	0.0	-	1641459	1642358	0	1	899	1641458	cluster_3
2	2302803	2307974	AT2G05960	0.0	+	2302803	2307974	0	1	5171	2302801	cluster_3
5	12902121	12903143	AT5G34500	0.0	+	12902121	12903143	0	1	1022	12902120	cluster_3
3	14931950	14932252	AT3G42835	0.0	+	14931950	14932252	0	1	302	14931949	cluster_3
3	15271837	15275043	AT3G43315	0.0	-	15271837	15275043	0	1	3206	15271836	cluster_3
3	12994952	12998969	AT3G32021	0.0	-	12994952	12998969	0	1	4017	12994951	cluster_3
2	5182756	5185602	AT2G12670	0.0	+	5182756	5185602	0	1	2846	5182751	cluster_3
3	12820631	12821686	AT3G31475	0.0	+	12820631	12821686	0	1	1055	12820630	cluster_3
4	3449949	3452669	AT4G06553	0.0	-	3449949	3452669	0	1	2720	3449946	cluster_3
5	8503317	8506432	AT5G24775	0.0	+	8503317	8506432	0	1	3115	8503309	cluster_3
1	5958628	5959651	AT1G17390	0.0	-	5958628	5959651	0	1	1023	5958623	cluster_3
2	1989194	1989867	AT2G05435	0.0	+	1989194	1989867	0	1	673	1989193	cluster_3
5	16748798	16753756	AT5G41835	0.0	+	16748798	16753756	0	1	4958	16748797	cluster_3
1	29377752	29380183	AT1G78095	0.0	+	29377752	29380183	0	1	2431	29377750	cluster_3
3	12151949	12157542	AT3G30560	0.0	+	12151949	12157542	0	1	5593	12151948	cluster_3
2	5423318	5425079	AT2G13140	0.0	+	5423318	5425079	0	1	1761	5423313	cluster_3
2	3037413	3042860	AT2G07320	0.0	-	3037413	3042860	0	1	5447	3037410	cluster_3
4	3802902	3804011	AT4G06646	0.0	-	3802902	3804011	0	1	1109	3802899	cluster_3
3	11116077	11120577	AT3G29153	0.0	-	11116077	11120577	0	1	4500	11116076	cluster_3
1	21991527	21992653	AT1G59770	0.0	-	21991527	21992653	0	1	1126	21991525	cluster_3
5	13504638	13505971	AT5G35260	0.0	+	13504638	13505971	0	1	1333	13504637	cluster_3
5	13501485	13503772	AT5G35250	0.0	+	13501485	13503772	0	1	2287	13501484	cluster_3
2	6845385	6848332	AT2G15720	0.0	-	6845385	6848332	0	1	2947	6845379	cluster_3
2	5172044	5177532	AT2G12650	0.0	+	5172044	5177532	0	1	5488	5172039	cluster_3
2	1907462	1911569	AT2G05240	0.0	-	1907462	1911569	0	1	4107	1907461	cluster_3
4	5571075	5574725	AT4G08720	0.0	-	5571075	5574725	0	1	3650	5571070	cluster_3
1	14918653	14919588	AT1G40081	0.0	+	14918653	14919588	0	1	935	14918652	cluster_3
2	6305549	6307309	AT2G14730	0.0	+	6305549	6307309	0	1	1760	6305543	cluster_3
1	12840228	12841118	AT1G35112	0.0	-	12840228	12841118	0	1	890	12840227	cluster_3
3	16601323	16603563	AT3G45270	0.0	-	16601323	16603563	0	1	2240	16601322	cluster_3
2	3459265	3460129	AT2G07729	0.0	-	3459265	3460129	0	1	864	3459262	cluster_3
2	6422634	6426899	AT2G14930	0.0	-	6422634	6426899	0	1	4265	6422628	cluster_3
1	13818976	13823475	AT1G36590	0.0	+	13818976	13823475	0	1	4499	13818975	cluster_3
4	4482672	4483947	AT4G07696	0.0	-	4482672	4483947	0	1	1275	4482668	cluster_3
3	12147807	12150275	AT3G30550	0.0	+	12147807	12150275	0	1	2468	12147806	cluster_3
2	2913629	2914781	AT2G07030	0.0	+	2913629	2914781	0	1	1152	2913627	cluster_3
5	15992434	15992928	AT5G39955	0.0	-	15992434	15992928	0	1	494	15992433	cluster_3
1	21244466	21248926	AT1G56675	0.0	-	21244466	21248926	0	1	4460	21244464	cluster_3
5	24025992	24030772	AT5G59640	0.0	+	24025992	24030772	0	1	4780	24025990	cluster_3
3	21322564	21329357	AT3G57586	0.0	+	21322564	21329357	0	1	6793	21322562	cluster_3
5	13348106	13353283	AT5G35076	0.0	+	13348106	13353283	0	1	5177	13348105	cluster_3
2	1293576	1294533	AT2G04035	0.0	-	1293576	1294533	0	1	957	1293575	cluster_3
5	12728899	12729634	AT5G33432	0.0	-	12728899	12729634	0	1	735	12728898	cluster_3
1	16401870	16402916	AT1G43570	0.0	-	16401870	16402916	0	1	1046	16401869	cluster_3
2	3043127	3044779	AT2G07330	0.0	-	3043127	3044779	0	1	1652	3043124	cluster_3
5	10081911	10083044	AT5G28067	0.0	-	10081911	10083044	0	1	1133	10081910	cluster_3
4	1628885	1629936	AT4G03680	0.0	+	1628885	1629936	0	1	1051	1628884	cluster_3
5	8783287	8783837	AT5G25305	0.0	-	8783287	8783837	0	1	550	8783279	cluster_3
3	14469182	14470707	AT3G42316	0.0	-	14469182	14470707	0	1	1525	14469181	cluster_3
4	5116243	5117919	AT4G08134	0.0	+	5116243	5117919	0	1	1676	5116238	cluster_3
1	16177091	16181460	AT1G43030	0.0	+	16177091	16181460	0	1	4369	16177090	cluster_3
3	12779538	12780473	AT3G31406	0.0	+	12779538	12780473	0	1	935	12779537	cluster_3
5	20059842	20062191	AT5G49465	0.0	-	20059842	20062191	0	1	2349	20059840	cluster_3
2	4267370	4268691	AT2G10833	0.0	+	4267370	4268691	0	1	1321	4267366	cluster_3
5	10637834	10643194	AT5G28635	0.0	+	10637834	10643194	0	1	5360	10637833	cluster_3
5	14557798	14560184	AT5G36905	0.0	+	14557798	14560184	0	1	2386	14557797	cluster_3
1	10602178	10605159	AT1G30150	0.0	+	10602178	10605159	0	1	2981	10602177	cluster_3
2	7232292	7236283	AT2G16680	0.0	-	7232292	7236283	0	1	3991	7232285	cluster_3
3	7801744	7802408	AT3G22136	0.0	-	7801744	7802408	0	1	664	7801737	cluster_3
2	1201318	1203687	AT2G03920	0.0	-	1201318	1203687	0	1	2369	1201317	cluster_3
5	4320277	4326003	AT5G13475	0.0	+	4320277	4326003	0	1	5726	4320273	cluster_3
5	11551762	11552832	AT5G30440	0.0	-	11551762	11552832	0	1	1070	11551761	cluster_3
5	13507448	13508381	AT5G35270	0.0	+	13507448	13508381	0	1	933	13507447	cluster_3
5	14018386	14018925	AT5G35860	0.0	-	14018386	14018925	0	1	539	14018385	cluster_3
2	1312584	1314038	AT2G04043	0.0	+	1312584	1314038	0	1	1454	1312583	cluster_3
2	4771865	4773245	AT2G11830	0.0	-	4771865	4773245	0	1	1380	4771861	cluster_3
4	4618958	4619983	AT4G07803	0.0	+	4618958	4619983	0	1	1025	4618954	cluster_3
3	14590291	14591220	AT3G42460	0.0	-	14590291	14591220	0	1	929	14590290	cluster_3
5	14614926	14616135	AT5G36990	0.0	-	14614926	14616135	0	1	1209	14614925	cluster_3
3	15598179	15600798	AT3G43690	0.0	+	15598179	15600798	0	1	2619	15598178	cluster_3
5	17090938	17095801	AT5G42645	0.0	-	17090938	17095801	0	1	4863	17090937	cluster_3
5	14309408	14312221	AT5G36296	0.0	+	14309408	14312221	0	1	2813	14309407	cluster_3
5	10508115	10508919	AT5G28524	0.0	-	10508115	10508919	0	1	804	10508114	cluster_3
3	11522524	11524134	AT3G29660	0.0	+	11522524	11524134	0	1	1610	11522523	cluster_3
2	4033919	4035011	AT2G10470	0.0	+	4033919	4035011	0	1	1092	4033915	cluster_3
1	14607833	14608653	AT1G39350	0.0	-	14607833	14608653	0	1	820	14607832	cluster_3
2	6619688	6624973	AT2G15250	0.0	-	6619688	6624973	0	1	5285	6619682	cluster_3
5	10216253	10216783	AT5G28240	0.0	+	10216253	10216783	0	1	530	10216252	cluster_3
2	2091129	2097116	AT2G05640	0.0	-	2091129	2097116	0	1	5987	2091127	cluster_3
3	14047985	14050223	AT3G33585	0.0	-	14047985	14050223	0	1	2238	14047984	cluster_3
4	4084641	4086415	AT4G06750	0.0	-	4084641	4086415	0	1	1774	4084637	cluster_3
3	11157910	11158916	AT3G29187	0.0	-	11157910	11158916	0	1	1006	11157909	cluster_3
2	4031240	4032488	AT2G10465	0.0	+	4031240	4032488	0	1	1248	4031236	cluster_3
2	11867251	11868195	AT2G27870	0.0	-	11867251	11868195	0	1	944	11867250	cluster_3
5	10935725	10936232	AT5G28916	0.0	-	10935725	10936232	0	1	507	10935724	cluster_3
1	12699872	12701377	AT1G34660	0.0	+	12699872	12701377	0	1	1505	12699871	cluster_3
5	26258459	26259916	AT5G65676	0.0	+	26258459	26259916	0	1	1457	26258457	cluster_3
2	6805186	6805458	AT2G15600	0.0	-	6805186	6805458	0	1	272	6805180	cluster_3
3	14330084	14334031	AT3G42174	0.0	+	14330084	14334031	0	1	3947	14330083	cluster_3
3	15348513	15352811	AT3G43425	0.0	+	15348513	15352811	0	1	4298	15348512	cluster_3
4	4665413	4667500	AT4G07843	0.0	-	4665413	4667500	0	1	2087	4665409	cluster_3
1	23240661	23242889	AT1G62766	0.0	-	23240661	23242889	0	1	2228	23240659	cluster_3
3	12885376	12891812	AT3G31904	0.0	-	12885376	12891812	0	1	6436	12885375	cluster_3
2	2236521	2238590	AT2G05845	0.0	-	2236521	2238590	0	1	2069	2236519	cluster_3
3	13028679	13030475	AT3G32032	0.0	+	13028679	13030475	0	1	1796	13028678	cluster_3
3	15859368	15863166	AT3G44096	0.0	-	15859368	15863166	0	1	3798	15859367	cluster_3
2	4265054	4266487	AT2G10830	0.0	+	4265054	4266487	0	1	1433	4265050	cluster_3
3	2808905	2812409	AT3G09165	0.0	+	2808905	2812409	0	1	3504	2808903	cluster_3
3	11890759	11891432	AT3G30250	0.0	-	11890759	11891432	0	1	673	11890758	cluster_3
5	11031699	11038817	AT5G29015	0.0	+	11031699	11038817	0	1	7118	11031698	cluster_3
5	9641505	9643917	AT5G27345	0.0	-	9641505	9643917	0	1	2412	9641496	cluster_3
4	11378901	11379658	AT4G21363	0.0	+	11378901	11379658	0	1	757	11378900	cluster_3
4	1656722	1657380	AT4G03732	0.0	-	1656722	1657380	0	1	658	1656721	cluster_3
2	6766622	6770676	AT2G15510	0.0	-	6766622	6770676	0	1	4054	6766616	cluster_3
4	6914885	6919316	AT4G11375	0.0	-	6914885	6919316	0	1	4431	6914879	cluster_3
3	11575683	11577116	AT3G29739	0.0	+	11575683	11577116	0	1	1433	11575682	cluster_3
2	1828028	1833219	AT2G05110	0.0	-	1828028	1833219	0	1	5191	1828027	cluster_3
5	20631644	20632311	AT5G50715	0.0	+	20631644	20632311	0	1	667	20631642	cluster_3
5	2441439	2443509	AT5G07685	0.0	+	2441439	2443509	0	1	2070	2441437	cluster_3
5	13578381	13579247	AT5G35356	0.0	+	13578381	13579247	0	1	866	13578380	cluster_3
5	11499013	11500014	AT5G30400	0.0	-	11499013	11500014	0	1	1001	11499012	cluster_3
5	21831518	21836800	AT5G53775	0.0	-	21831518	21836800	0	1	5282	21831516	cluster_3
2	11327493	11328727	AT2G26630	0.0	+	11327493	11328727	0	1	1234	11327492	cluster_3
3	11845992	11847428	AT3G30212	0.0	+	11845992	11847428	0	1	1436	11845991	cluster_3
2	5862536	5864801	AT2G13970	0.0	+	5862536	5864801	0	1	2265	5862531	cluster_3
3	14676967	14677308	AT3G42556	0.0	+	14676967	14677308	0	1	341	14676966	cluster_3
2	1665780	1668389	AT2G04760	0.0	+	1665780	1668389	0	1	2609	1665779	cluster_3
1	25343437	25344066	AT1G67626	0.0	-	25343437	25344066	0	1	629	25343435	cluster_3
4	1626629	1627737	AT4G03670	0.0	+	1626629	1627737	0	1	1108	1626628	cluster_3
5	13340657	13341994	AT5G35073	0.0	-	13340657	13341994	0	1	1337	13340656	cluster_3
3	16209849	16212164	AT3G44650	0.0	-	16209849	16212164	0	1	2315	16209848	cluster_3
2	8297917	8301717	AT2G19140	0.0	-	8297917	8301717	0	1	3800	8297909	cluster_3
2	7236878	7237600	AT2G16690	0.0	-	7236878	7237600	0	1	722	7236871	cluster_3
1	20558235	20559103	AT1G55100	0.0	-	20558235	20559103	0	1	868	20558233	cluster_3
2	1970709	1974726	AT2G05390	0.0	+	1970709	1974726	0	1	4017	1970708	cluster_3
4	7293057	7293719	AT4G12260	0.0	-	7293057	7293719	0	1	662	7293050	cluster_3
2	3135112	3135780	AT2G07520	0.0	+	3135112	3135780	0	1	668	3135109	cluster_3
4	3445391	3448714	AT4G06552	0.0	-	3445391	3448714	0	1	3323	3445388	cluster_3
5	11548174	11549679	AT5G31807	0.0	-	11548174	11549679	0	1	1505	11548173	cluster_3
3	18460141	18460581	AT3G49765	0.0	+	18460141	18460581	0	1	440	18460140	cluster_3
3	13134079	13136427	AT3G32135	0.0	+	13134079	13136427	0	1	2348	13134078	cluster_3
3	11409602	11410090	AT3G29610	0.0	+	11409602	11410090	0	1	488	11409601	cluster_3
4	9069355	9072903	AT4G16010	0.0	+	9069355	9072903	0	1	3548	9069346	cluster_3
1	12680938	12684547	AT1G34620	0.0	-	12680938	12684547	0	1	3609	12680937	cluster_3
3	13297852	13302758	AT3G32373	0.0	-	13297852	13302758	0	1	4906	13297851	cluster_3
3	10635918	10637945	AT3G28400	0.0	-	10635918	10637945	0	1	2027	10635917	cluster_3
5	12391786	12393114	AT5G32975	0.0	+	12391786	12393114	0	1	1328	12391785	cluster_3
2	7170932	7171404	AT2G16540	0.0	-	7170932	7171404	0	1	472	7170925	cluster_3
2	4446816	4448957	AT2G11190	0.0	-	4446816	4448957	0	1	2141	4446812	cluster_3
1	15005207	15008662	AT1G40091	0.0	-	15005207	15008662	0	1	3455	15005206	cluster_3
2	5517589	5520081	AT2G13300	0.0	-	5517589	5520081	0	1	2492	5517584	cluster_3
3	12160336	12164591	AT3G30570	0.0	+	12160336	12164591	0	1	4255	12160335	cluster_3
3	14729821	14734029	AT3G42645	0.0	-	14729821	14734029	0	1	4208	14729820	cluster_3
2	3344338	3345303	AT2G07694	0.0	-	3344338	3345303	0	1	965	3344335	cluster_3
4	9483955	9488397	AT4G16870	0.0	-	9483955	9488397	0	1	4442	9483946	cluster_3
3	15555355	15559710	AT3G43654	0.0	-	15555355	15559710	0	1	4355	15555354	cluster_3
1	12842158	12845455	AT1G35115	0.0	+	12842158	12845455	0	1	3297	12842157	cluster_3
3	10880168	10889469	AT3G28865	0.0	-	10880168	10889469	0	1	9301	10880167	cluster_3
5	13756128	13758995	AT5G35575	0.0	-	13756128	13758995	0	1	2867	13756127	cluster_3
2	2369630	2371361	AT2G06080	0.0	+	2369630	2371361	0	1	1731	2369628	cluster_3
4	1847090	1847563	AT4G03911	0.0	-	1847090	1847563	0	1	473	1847089	cluster_3
5	10900009	10900385	AT5G28886	0.0	-	10900009	10900385	0	1	376	10900008	cluster_3
5	9249457	9252813	AT5G26345	0.0	+	9249457	9252813	0	1	3356	9249448	cluster_3
3	12892774	12895070	AT3G31905	0.0	-	12892774	12895070	0	1	2296	12892773	cluster_3
5	11497153	11498490	AT5G32162	0.0	-	11497153	11498490	0	1	1337	11497152	cluster_3
2	1946843	1947592	AT2G05340	0.0	+	1946843	1947592	0	1	749	1946842	cluster_3
2	4269615	4271232	AT2G10836	0.0	+	4269615	4271232	0	1	1617	4269611	cluster_3
1	29263663	29264268	AT1G77820	0.0	+	29263663	29264268	0	1	605	29263661	cluster_3
2	1436128	1437590	AT2G04210	0.0	+	1436128	1437590	0	1	1462	1436127	cluster_3
2	4536804	4537705	AT2G11390	0.0	+	4536804	4537705	0	1	901	4536800	cluster_3
1	16414121	16414627	AT1G43590	0.0	+	16414121	16414627	0	1	506	16414120	cluster_3
3	15532185	15538492	AT3G43625	0.0	-	15532185	15538492	0	1	6307	15532184	cluster_3
5	10264891	10268620	AT5G28285	0.0	-	10264891	10268620	0	1	3729	10264890	cluster_3
1	24454772	24458439	AT1G65750	0.0	+	24454772	24458439	0	1	3667	24454770	cluster_3
3	12818516	12820597	AT3G31470	0.0	-	12818516	12820597	0	1	2081	12818515	cluster_3
5	13384737	13385442	AT5G35118	0.0	-	13384737	13385442	0	1	705	13384736	cluster_3
1	20085584	20090152	AT1G53810	0.0	+	20085584	20090152	0	1	4568	20085582	cluster_3
5	15700770	15700976	AT5G39205	0.0	+	15700770	15700976	0	1	206	15700769	cluster_3
4	3890184	3892550	AT4G06674	0.0	-	3890184	3892550	0	1	2366	3890181	cluster_3
1	16638997	16645265	AT1G43886	0.0	-	16638997	16645265	0	1	6268	16638996	cluster_3
4	863351	864259	AT4G01980	0.0	-	863351	864259	0	1	908	863343	cluster_3
3	13035628	13036373	AT3G32035	0.0	+	13035628	13036373	0	1	745	13035627	cluster_3
3	11782156	11783112	AT3G30150	0.0	-	11782156	11783112	0	1	956	11782155	cluster_3
